"city","sales","volume","avgprice","listings","onmarket","month","year","date"
"Palestine",NA,NA,NA,NA,NA,9,2000,2000.66666666667
"Palestine",NA,NA,NA,NA,NA,10,2000,2000.75
"Palestine",NA,NA,NA,NA,NA,11,2000,2000.83333333333
"Palestine",NA,NA,NA,NA,NA,12,2000,2000.91666666667
"Palestine",NA,NA,NA,NA,NA,1,2001,2001
"Palestine",NA,NA,NA,NA,NA,2,2001,2001.08333333333
"Palestine",NA,NA,NA,NA,NA,3,2001,2001.16666666667
"Palestine",NA,NA,NA,NA,NA,4,2001,2001.25
"Palestine",NA,NA,NA,NA,NA,5,2001,2001.33333333333
"Palestine",NA,NA,NA,NA,NA,6,2001,2001.41666666667
"Palestine",NA,NA,NA,NA,NA,7,2001,2001.5
"Palestine",NA,NA,NA,NA,NA,8,2001,2001.58333333333
"Palestine",NA,NA,NA,NA,NA,9,2001,2001.66666666667
"Palestine",NA,NA,NA,NA,NA,10,2001,2001.75
"Palestine",NA,NA,NA,NA,NA,11,2001,2001.83333333333
"Palestine",NA,NA,NA,NA,NA,12,2001,2001.91666666667
"Palestine",13,655000,50400,NA,NA,1,2002,2002
"Palestine",3,155000,51700,NA,NA,2,2002,2002.08333333333
"Palestine",13,1040000,80000,NA,NA,3,2002,2002.16666666667
"Palestine",6,360000,60000,NA,NA,4,2002,2002.25
"Palestine",6,360000,60000,NA,NA,5,2002,2002.33333333333
"Palestine",5,525000,105000,NA,NA,6,2002,2002.41666666667
"Palestine",7,1345000,192100,NA,NA,7,2002,2002.5
"Palestine",9,650000,72200,NA,NA,8,2002,2002.58333333333
"Palestine",7,695000,99300,NA,NA,9,2002,2002.66666666667
"Palestine",18,1225000,68100,NA,NA,10,2002,2002.75
"Palestine",7,1235000,176400,NA,NA,11,2002,2002.83333333333
"Palestine",12,1250000,104200,NA,NA,12,2002,2002.91666666667
"Palestine",7,450000,64300,NA,NA,1,2003,2003
"Palestine",10,725000,72500,NA,NA,2,2003,2003.08333333333
"Palestine",12,1235000,102900,NA,NA,3,2003,2003.16666666667
"Palestine",14,1585000,113200,NA,NA,4,2003,2003.25
"Palestine",13,1105000,85000,NA,NA,5,2003,2003.33333333333
"Palestine",9,795000,88300,NA,NA,6,2003,2003.41666666667
"Palestine",6,160000,26700,NA,NA,7,2003,2003.5
"Palestine",12,2360000,196700,NA,NA,8,2003,2003.58333333333
"Palestine",16,580000,36200,NA,NA,9,2003,2003.66666666667
"Palestine",11,685000,62300,NA,NA,10,2003,2003.75
"Palestine",4,6e+05,150000,NA,NA,11,2003,2003.83333333333
"Palestine",20,1730000,86500,NA,NA,12,2003,2003.91666666667
"Palestine",14,665000,47500,287,24.4,1,2004,2004
"Palestine",9,840000,93300,NA,NA,2,2004,2004.08333333333
"Palestine",12,925000,77100,NA,NA,3,2004,2004.16666666667
"Palestine",9,475000,52800,NA,NA,4,2004,2004.25
"Palestine",15,1565000,104300,NA,NA,5,2004,2004.33333333333
"Palestine",10,1290000,129000,NA,NA,6,2004,2004.41666666667
"Palestine",12,1185000,98800,NA,NA,7,2004,2004.5
"Palestine",8,750000,93800,NA,NA,8,2004,2004.58333333333
"Palestine",11,560000,50900,NA,NA,9,2004,2004.66666666667
"Palestine",10,855000,85500,NA,NA,10,2004,2004.75
"Palestine",6,210000,35000,NA,NA,11,2004,2004.83333333333
"Palestine",13,1505000,115800,NA,NA,12,2004,2004.91666666667
"Palestine",9,1660000,184400,NA,NA,1,2005,2005
"Palestine",7,540000,77100,238,23.4,2,2005,2005.08333333333
"Palestine",10,1325000,132500,223,22.3,3,2005,2005.16666666667
"Palestine",4,440000,110000,447,46.6,4,2005,2005.25
"Palestine",14,1155000,82500,NA,NA,5,2005,2005.33333333333
"Palestine",18,1425000,79200,NA,NA,6,2005,2005.41666666667
"Palestine",15,1285000,85700,NA,NA,7,2005,2005.5
"Palestine",13,2195000,168800,NA,NA,8,2005,2005.58333333333
"Palestine",10,1795000,179500,NA,NA,9,2005,2005.66666666667
"Palestine",13,1600000,123100,NA,NA,10,2005,2005.75
"Palestine",10,1390000,139000,NA,NA,11,2005,2005.83333333333
"Palestine",11,8e+05,72700,NA,NA,12,2005,2005.91666666667
"Palestine",11,1390000,126400,NA,NA,1,2006,2006
"Palestine",9,1275000,141700,NA,NA,2,2006,2006.08333333333
"Palestine",15,1740000,116000,NA,NA,3,2006,2006.16666666667
"Palestine",11,1455000,132300,NA,NA,4,2006,2006.25
"Palestine",6,250000,41700,NA,NA,5,2006,2006.33333333333
"Palestine",12,2680000,223300,NA,NA,6,2006,2006.41666666667
"Palestine",12,2005000,167100,NA,NA,7,2006,2006.5
"Palestine",6,480000,80000,NA,NA,8,2006,2006.58333333333
"Palestine",6,885000,147500,NA,NA,9,2006,2006.66666666667
"Palestine",11,2045000,185900,NA,NA,10,2006,2006.75
"Palestine",13,1505000,115800,NA,NA,11,2006,2006.83333333333
"Palestine",41,4200000,102400,NA,NA,12,2006,2006.91666666667
"Palestine",39,5840000,149700,NA,NA,1,2007,2007
"Palestine",42,4125000,98200,NA,NA,2,2007,2007.08333333333
"Palestine",56,6120000,109300,NA,NA,3,2007,2007.16666666667
"Palestine",33,3375000,102300,NA,NA,4,2007,2007.25
"Palestine",49,5930000,121000,NA,NA,5,2007,2007.33333333333
"Palestine",44,5290000,120200,NA,NA,6,2007,2007.41666666667
"Palestine",50,6e+06,120000,NA,NA,7,2007,2007.5
"Palestine",50,7355000,147100,NA,NA,8,2007,2007.58333333333
"Palestine",33,3225000,97700,NA,NA,9,2007,2007.66666666667
"Palestine",36,4140000,115000,NA,NA,10,2007,2007.75
"Palestine",25,2575000,103000,NA,NA,11,2007,2007.83333333333
"Palestine",31,4645000,149800,NA,NA,12,2007,2007.91666666667
"Palestine",31,3665000,118200,NA,NA,1,2008,2008
"Palestine",33,3055000,92600,NA,NA,2,2008,2008.08333333333
"Palestine",20,2015000,100800,NA,NA,3,2008,2008.16666666667
"Palestine",28,3420000,122100,NA,NA,4,2008,2008.25
"Palestine",31,3750000,121000,NA,NA,5,2008,2008.33333333333
"Palestine",32,3770000,117800,2265,68,6,2008,2008.41666666667
"Palestine",25,3275000,131000,2251,72,7,2008,2008.5
"Palestine",28,3290000,117500,2248,76.4,8,2008,2008.58333333333
"Palestine",37,4125000,111500,2247,75.5,9,2008,2008.66666666667
"Palestine",31,4675000,150800,2251,76.7,10,2008,2008.75
"Palestine",21,3110000,148100,2247,77.5,11,2008,2008.83333333333
"Palestine",23,2405000,104600,2240,79.1,12,2008,2008.91666666667
"Palestine",23,2610000,113500,2237,80.9,1,2009,2009
"Palestine",12,1340000,111700,184,7.1,2,2009,2009.08333333333
"Palestine",33,3330000,100900,2214,82,3,2009,2009.16666666667
"Palestine",22,2275000,103400,444,16.8,4,2009,2009.25
"Paris",19,1440000,75800,286,7.5,1,2000,2000
"Paris",31,2605000,84000,287,7.5,2,2000,2000.08333333333
"Paris",37,2590000,70000,285,7.5,3,2000,2000.16666666667
"Paris",41,3340000,81500,273,7,4,2000,2000.25
"Paris",55,3815000,69400,280,7,5,2000,2000.33333333333
"Paris",39,3295000,84500,273,6.9,6,2000,2000.41666666667
"Paris",39,3400000,87200,300,7.7,7,2000,2000.5
"Paris",61,4185200,68600,319,7.9,8,2000,2000.58333333333
"Paris",41,3490000,85100,315,7.9,9,2000,2000.66666666667
"Paris",35,2535000,72400,343,8.6,10,2000,2000.75
"Paris",28,1607140,57400,336,8.7,11,2000,2000.83333333333
"Paris",37,3130000,84600,299,7.7,12,2000,2000.91666666667
"Paris",28,2455000,87700,322,8.2,1,2001,2001
"Paris",28,2200000,78600,338,8.6,2,2001,2001.08333333333
"Paris",41,3400000,82900,333,8.4,3,2001,2001.16666666667
"Paris",43,3445000,80100,350,8.8,4,2001,2001.25
"Paris",45,3430000,76200,280,7.2,5,2001,2001.33333333333
"Paris",42,3300000,78600,273,7,6,2001,2001.41666666667
"Paris",41,3810000,92900,300,7.7,7,2001,2001.5
"Paris",35,2855000,81600,319,8.6,8,2001,2001.58333333333
"Paris",44,3635000,82600,315,8.5,9,2001,2001.66666666667
"Paris",33,2700000,81800,343,9.2,10,2001,2001.75
"Paris",32,3110000,97200,364,9.7,11,2001,2001.83333333333
"Paris",22,1830000,83200,345,9.5,12,2001,2001.91666666667
"Paris",40,4060000,101500,348,9.4,1,2002,2002
"Paris",30,2520000,84000,255,6.8,2,2002,2002.08333333333
"Paris",32,3470000,108400,353,9.6,3,2002,2002.16666666667
"Paris",43,3905000,90800,332,9.1,4,2002,2002.25
"Paris",50,3820000,76400,337,9.1,5,2002,2002.33333333333
"Paris",49,4280000,87300,327,8.7,6,2002,2002.41666666667
"Paris",35,3195000,91300,328,8.8,7,2002,2002.5
"Paris",41,2970000,72400,367,9.8,8,2002,2002.58333333333
"Paris",33,2590000,78500,391,10.7,9,2002,2002.66666666667
"Paris",30,2740000,91300,392,10.8,10,2002,2002.75
"Paris",28,1565000,55900,370,10.3,11,2002,2002.83333333333
"Paris",32,2420000,75600,365,9.9,12,2002,2002.91666666667
"Paris",36,3425000,95100,366,10,1,2003,2003
"Paris",39,2920000,74900,356,9.5,2,2003,2003.08333333333
"Paris",34,3025000,89000,381,10.2,3,2003,2003.16666666667
"Paris",34,3260000,95900,423,11.5,4,2003,2003.25
"Paris",42,3080000,73300,409,11.3,5,2003,2003.33333333333
"Paris",35,3760000,107400,435,12.5,6,2003,2003.41666666667
"Paris",47,4235000,90100,459,12.8,7,2003,2003.5
"Paris",51,5070000,99400,447,12.2,8,2003,2003.58333333333
"Paris",43,4175000,97100,436,11.6,9,2003,2003.66666666667
"Paris",44,3920000,89100,431,11.1,10,2003,2003.75
"Paris",32,2785000,87000,399,10.2,11,2003,2003.83333333333
"Paris",26,2495000,96000,405,10.5,12,2003,2003.91666666667
"Paris",37,3525000,95300,410,10.6,1,2004,2004
"Paris",36,2365000,65700,433,11.3,2,2004,2004.08333333333
"Paris",32,2260000,70600,415,10.8,3,2004,2004.16666666667
"Paris",48,3470000,72300,423,10.7,4,2004,2004.25
"Paris",54,5405000,100100,422,10.4,5,2004,2004.33333333333
"Paris",49,5940000,121200,401,9.6,6,2004,2004.41666666667
"Paris",42,3955000,94200,401,9.7,7,2004,2004.5
"Paris",50,3715000,74300,410,10,8,2004,2004.58333333333
"Paris",37,3870000,104600,412,10.2,9,2004,2004.66666666667
"Paris",37,2955000,79900,415,10.4,10,2004,2004.75
"Paris",34,3e+06,88200,402,10,11,2004,2004.83333333333
"Paris",18,1165000,64700,387,9.8,12,2004,2004.91666666667
"Paris",25,2140000,85600,406,10.5,1,2005,2005
"Paris",39,3955000,101400,NA,NA,2,2005,2005.08333333333
"Paris",39,4195000,107600,NA,NA,3,2005,2005.16666666667
"Paris",44,4115000,93500,NA,NA,4,2005,2005.25
"Paris",55,5945000,108100,NA,NA,5,2005,2005.33333333333
"Paris",50,4780000,95600,NA,NA,6,2005,2005.41666666667
"Paris",49,4165000,85000,NA,NA,7,2005,2005.5
"Paris",46,3545000,77100,NA,NA,8,2005,2005.58333333333
"Paris",47,5070000,107900,NA,NA,9,2005,2005.66666666667
"Paris",38,4025000,105900,NA,NA,10,2005,2005.75
"Paris",38,3320000,87400,NA,NA,11,2005,2005.83333333333
"Paris",40,3170000,79200,NA,NA,12,2005,2005.91666666667
"Paris",36,3745000,104000,NA,NA,1,2006,2006
"Paris",37,4170000,112700,NA,NA,2,2006,2006.08333333333
"Paris",39,4925000,126300,NA,NA,3,2006,2006.16666666667
"Paris",36,3365000,93500,NA,NA,4,2006,2006.25
"Paris",46,4385000,95300,NA,NA,5,2006,2006.33333333333
"Paris",50,5260000,105200,NA,NA,6,2006,2006.41666666667
"Paris",93,10915000,117400,NA,NA,7,2006,2006.5
"Paris",49,4625000,94400,437,9.6,8,2006,2006.58333333333
"Paris",35,2985000,85300,450,10.1,9,2006,2006.66666666667
"Paris",36,3765000,104600,456,10.2,10,2006,2006.75
"Paris",37,3080000,83200,395,8.9,11,2006,2006.83333333333
"Paris",35,4535000,129600,209,4.7,12,2006,2006.91666666667
"Paris",34,3640000,107100,239,5.4,1,2007,2007
"Paris",44,3990000,90700,199,4.5,2,2007,2007.08333333333
"Paris",58,5140000,88600,320,6.9,3,2007,2007.16666666667
"Paris",41,3930000,95900,379,8.2,4,2007,2007.25
"Paris",45,3825000,85000,389,8.4,5,2007,2007.33333333333
"Paris",51,5370000,105300,362,7.8,6,2007,2007.41666666667
"Paris",36,3935000,109300,401,9.6,7,2007,2007.5
"Paris",56,5315000,94900,385,9.1,8,2007,2007.58333333333
"Paris",36,4490000,124700,375,8.8,9,2007,2007.66666666667
"Paris",35,3505000,100100,395,9.3,10,2007,2007.75
"Paris",28,2370000,84600,383,9.2,11,2007,2007.83333333333
"Paris",25,2320000,92800,367,9,12,2007,2007.91666666667
"Paris",26,2365000,91000,NA,NA,1,2008,2008
"Paris",28,2520000,90000,407,10.5,2,2008,2008.08333333333
"Paris",52,4945000,95100,348,9.1,3,2008,2008.16666666667
"Paris",39,3680000,94400,385,10.1,4,2008,2008.25
"Paris",46,4520000,98300,344,9,5,2008,2008.33333333333
"Paris",29,2705000,93300,278,7.7,6,2008,2008.41666666667
"Paris",34,3005000,88400,391,10.8,7,2008,2008.5
"Paris",43,5255000,122200,366,10.4,8,2008,2008.58333333333
"Paris",32,3490000,109100,363,10.4,9,2008,2008.66666666667
"Paris",32,3265000,102000,349,10.1,10,2008,2008.75
"Paris",20,2175000,108800,339,10,11,2008,2008.83333333333
"Paris",24,2315000,96500,313,9.3,12,2008,2008.91666666667
"Paris",16,1305000,81600,347,10.5,1,2009,2009
"Paris",24,2360000,98300,NA,NA,2,2009,2009.08333333333
"Paris",NA,NA,NA,NA,NA,3,2009,2009.16666666667
"Paris",NA,NA,NA,NA,NA,4,2009,2009.25
"Port Arthur",40,3090000,77200,314,5.6,1,2000,2000
"Port Arthur",53,4295000,81000,303,5.3,2,2000,2000.08333333333
"Port Arthur",68,4795000,70500,329,5.7,3,2000,2000.16666666667
"Port Arthur",46,3405000,74000,327,5.9,4,2000,2000.25
"Port Arthur",82,5360000,65400,344,6,5,2000,2000.33333333333
"Port Arthur",65,5225000,80400,358,6.3,6,2000,2000.41666666667
"Port Arthur",60,4530000,75500,354,6.3,7,2000,2000.5
"Port Arthur",68,5350000,78700,373,6.5,8,2000,2000.58333333333
"Port Arthur",55,4390000,79800,384,6.8,9,2000,2000.66666666667
"Port Arthur",38,2685000,70700,372,6.7,10,2000,2000.75
"Port Arthur",53,4685000,88400,384,6.8,11,2000,2000.83333333333
"Port Arthur",61,5085000,83400,351,6.1,12,2000,2000.91666666667
"Port Arthur",56,4845000,86500,403,6.9,1,2001,2001
"Port Arthur",NA,NA,NA,NA,NA,2,2001,2001.08333333333
"Port Arthur",NA,NA,NA,NA,NA,3,2001,2001.16666666667
"Port Arthur",58,4280000,73800,403,6.8,4,2001,2001.25
"Port Arthur",55,4660000,84700,425,7.5,5,2001,2001.33333333333
"Port Arthur",55,5150000,93600,416,7.4,6,2001,2001.41666666667
"Port Arthur",62,4835000,78000,412,7.3,7,2001,2001.5
"Port Arthur",79,6495000,82200,387,6.8,8,2001,2001.58333333333
"Port Arthur",45,4230000,94000,399,7.1,9,2001,2001.66666666667
"Port Arthur",73,5770000,79000,385,6.5,10,2001,2001.75
"Port Arthur",55,4060000,73800,389,6.5,11,2001,2001.83333333333
"Port Arthur",52,4445000,85500,369,6.3,12,2001,2001.91666666667
"Port Arthur",44,3585000,81500,386,6.7,1,2002,2002
"Port Arthur",61,5160000,84600,355,6.1,2,2002,2002.08333333333
"Port Arthur",63,4195000,66600,365,6.2,3,2002,2002.16666666667
"Port Arthur",77,6435000,83600,378,6.3,4,2002,2002.25
"Port Arthur",75,5605000,74700,410,6.6,5,2002,2002.33333333333
"Port Arthur",65,5200000,80000,415,6.6,6,2002,2002.41666666667
"Port Arthur",68,6100000,89700,396,6.3,7,2002,2002.5
"Port Arthur",66,5175000,78400,379,6.1,8,2002,2002.58333333333
"Port Arthur",66,6055000,91700,355,5.6,9,2002,2002.66666666667
"Port Arthur",64,5495000,85900,380,6,10,2002,2002.75
"Port Arthur",53,3850000,72600,362,5.8,11,2002,2002.83333333333
"Port Arthur",58,5095000,87800,346,5.5,12,2002,2002.91666666667
"Port Arthur",61,5120000,83900,367,5.7,1,2003,2003
"Port Arthur",71,5990000,84400,380,5.8,2,2003,2003.08333333333
"Port Arthur",59,4335000,73500,415,6.4,3,2003,2003.16666666667
"Port Arthur",74,5955000,80500,432,6.6,4,2003,2003.25
"Port Arthur",64,5435000,84900,454,7.1,5,2003,2003.33333333333
"Port Arthur",73,6965000,95400,441,6.8,6,2003,2003.41666666667
"Port Arthur",79,6845000,86600,415,6.3,7,2003,2003.5
"Port Arthur",68,6210000,91300,418,6.3,8,2003,2003.58333333333
"Port Arthur",77,6145000,79800,428,6.4,9,2003,2003.66666666667
"Port Arthur",59,4770000,80800,454,6.8,10,2003,2003.75
"Port Arthur",51,6145000,120500,458,6.9,11,2003,2003.83333333333
"Port Arthur",63,5200000,82500,433,6.5,12,2003,2003.91666666667
"Port Arthur",36,3610000,100300,414,6.4,1,2004,2004
"Port Arthur",74,6660000,90000,412,6.4,2,2004,2004.08333333333
"Port Arthur",62,6080000,98100,424,6.5,3,2004,2004.16666666667
"Port Arthur",71,5545000,78100,427,6.6,4,2004,2004.25
"Port Arthur",74,7270000,98200,450,6.9,5,2004,2004.33333333333
"Port Arthur",82,8040000,98000,504,7.6,6,2004,2004.41666666667
"Port Arthur",60,5675000,94600,534,8.2,7,2004,2004.5
"Port Arthur",88,8790000,99900,525,7.9,8,2004,2004.58333333333
"Port Arthur",84,7215000,85900,484,7.2,9,2004,2004.66666666667
"Port Arthur",82,7125000,86900,476,6.9,10,2004,2004.75
"Port Arthur",68,6555000,96400,467,6.6,11,2004,2004.83333333333
"Port Arthur",62,5105000,82300,465,6.6,12,2004,2004.91666666667
"Port Arthur",45,3330000,74000,487,6.9,1,2005,2005
"Port Arthur",66,6730000,102000,442,6.3,2,2005,2005.08333333333
"Port Arthur",102,10045000,98500,473,6.4,3,2005,2005.16666666667
"Port Arthur",98,8455000,86300,468,6.2,4,2005,2005.25
"Port Arthur",76,6635000,87300,481,6.3,5,2005,2005.33333333333
"Port Arthur",86,9130000,106200,510,6.7,6,2005,2005.41666666667
"Port Arthur",59,6985000,118400,NA,NA,7,2005,2005.5
"Port Arthur",76,7625000,100300,543,7.2,8,2005,2005.58333333333
"Port Arthur",50,5455000,109100,487,6.7,9,2005,2005.66666666667
"Port Arthur",20,2410000,120500,460,6.8,10,2005,2005.75
"Port Arthur",87,9720000,111700,392,5.7,11,2005,2005.83333333333
"Port Arthur",85,8205000,96500,372,5.3,12,2005,2005.91666666667
"Port Arthur",61,6265000,102700,333,4.6,1,2006,2006
"Port Arthur",80,6625000,82800,327,4.5,2,2006,2006.08333333333
"Port Arthur",92,8605000,93500,307,4.2,3,2006,2006.16666666667
"Port Arthur",70,8085000,115500,315,4.5,4,2006,2006.25
"Port Arthur",97,10080000,103900,NA,NA,5,2006,2006.33333333333
"Port Arthur",87,9760000,112200,340,4.7,6,2006,2006.41666666667
"Port Arthur",74,9320000,125900,378,5.2,7,2006,2006.5
"Port Arthur",93,10195000,109600,375,5,8,2006,2006.58333333333
"Port Arthur",102,11680000,114500,384,4.9,9,2006,2006.66666666667
"Port Arthur",91,9855000,108300,360,4.2,10,2006,2006.75
"Port Arthur",63,6545000,103900,345,4.2,11,2006,2006.83333333333
"Port Arthur",87,11050000,127000,309,3.7,12,2006,2006.91666666667
"Port Arthur",56,6400000,114300,327,4,1,2007,2007
"Port Arthur",76,8395000,110500,353,4.3,2,2007,2007.08333333333
"Port Arthur",83,9020000,108700,385,4.7,3,2007,2007.16666666667
"Port Arthur",97,10540000,108700,411,4.9,4,2007,2007.25
"Port Arthur",97,12495000,128800,411,4.9,5,2007,2007.33333333333
"Port Arthur",106,15220000,143600,442,5.2,6,2007,2007.41666666667
"Port Arthur",94,11635000,123800,495,5.7,7,2007,2007.5
"Port Arthur",96,13065000,136100,520,6,8,2007,2007.58333333333
"Port Arthur",71,8630000,121500,551,6.5,9,2007,2007.66666666667
"Port Arthur",96,11305000,117800,516,6.1,10,2007,2007.75
"Port Arthur",76,10955000,144100,511,5.9,11,2007,2007.83333333333
"Port Arthur",72,10275000,142700,523,6.2,12,2007,2007.91666666667
"Port Arthur",52,6055000,116400,566,6.7,1,2008,2008
"Port Arthur",72,9095000,126300,556,6.6,2,2008,2008.08333333333
"Port Arthur",80,10325000,129100,576,6.9,3,2008,2008.16666666667
"Port Arthur",99,12045000,121700,577,6.8,4,2008,2008.25
"Port Arthur",80,10065000,125800,544,6.6,5,2008,2008.33333333333
"Port Arthur",98,13445000,137200,NA,NA,6,2008,2008.41666666667
"Port Arthur",99,12255000,123800,655,7.9,7,2008,2008.5
"Port Arthur",85,11290000,132800,583,7.1,8,2008,2008.58333333333
"Port Arthur",28,3990000,142500,552,7.1,9,2008,2008.66666666667
"Port Arthur",84,12025000,143200,559,7.3,10,2008,2008.75
"Port Arthur",66,8175000,123900,511,6.7,11,2008,2008.83333333333
"Port Arthur",81,11230000,138600,482,6.3,12,2008,2008.91666666667
"Port Arthur",50,7715000,154300,532,6.9,1,2009,2009
"Port Arthur",57,7500000,131600,570,7.5,2,2009,2009.08333333333
"Port Arthur",71,9480000,133500,639,8.5,3,2009,2009.16666666667
"Port Arthur",87,11465000,131800,673,9.1,4,2009,2009.25
"San Angelo",66,5670000,85900,558,5.9,1,2000,2000
"San Angelo",96,7350000,76600,552,5.7,2,2000,2000.08333333333
"San Angelo",92,7310000,79500,577,6,3,2000,2000.16666666667
"San Angelo",86,6985000,81200,619,6.6,4,2000,2000.25
"San Angelo",111,9361959,84300,616,6.6,5,2000,2000.33333333333
"San Angelo",116,10386975,89500,636,6.9,6,2000,2000.41666666667
"San Angelo",122,10950000,89800,690,7.3,7,2000,2000.5
"San Angelo",118,10100000,85600,710,7.4,8,2000,2000.58333333333
"San Angelo",88,6950000,79000,739,7.8,9,2000,2000.66666666667
"San Angelo",101,8765000,86800,745,7.7,10,2000,2000.75
"San Angelo",27,2235000,82800,700,7.6,11,2000,2000.83333333333
"San Angelo",99,7965000,80500,698,7.5,12,2000,2000.91666666667
"San Angelo",73,6525000,89400,636,6.8,1,2001,2001
"San Angelo",92,7445000,80900,614,6.5,2,2001,2001.08333333333
"San Angelo",135,11570000,85700,591,6.1,3,2001,2001.16666666667
"San Angelo",105,9500000,90500,624,6.3,4,2001,2001.25
"San Angelo",98,8770000,89500,621,6.3,5,2001,2001.33333333333
"San Angelo",116,11115000,95800,659,6.7,6,2001,2001.41666666667
"San Angelo",119,11610000,97600,664,6.8,7,2001,2001.5
"San Angelo",106,9370000,88400,648,6.7,8,2001,2001.58333333333
"San Angelo",83,6880000,82900,650,6.8,9,2001,2001.66666666667
"San Angelo",97,8225000,84800,609,6.4,10,2001,2001.75
"San Angelo",100,8795000,88000,556,5.5,11,2001,2001.83333333333
"San Angelo",105,8795000,83800,563,5.5,12,2001,2001.91666666667
"San Angelo",66,5555000,84200,567,5.6,1,2002,2002
"San Angelo",83,6695000,80700,550,5.4,2,2002,2002.08333333333
"San Angelo",90,7555000,83900,530,5.4,3,2002,2002.16666666667
"San Angelo",107,8455000,79000,543,5.6,4,2002,2002.25
"San Angelo",117,9355000,80000,558,5.6,5,2002,2002.33333333333
"San Angelo",102,9235000,90500,567,5.8,6,2002,2002.41666666667
"San Angelo",109,9695000,88900,543,5.6,7,2002,2002.5
"San Angelo",124,11975000,96600,528,5.4,8,2002,2002.58333333333
"San Angelo",97,8095000,83500,535,5.4,9,2002,2002.66666666667
"San Angelo",100,9290000,92900,513,5.1,10,2002,2002.75
"San Angelo",88,7845000,89100,492,5,11,2002,2002.83333333333
"San Angelo",105,10295000,98000,467,4.7,12,2002,2002.91666666667
"San Angelo",71,6715000,94600,500,5,1,2003,2003
"San Angelo",81,7245000,89400,489,4.9,2,2003,2003.08333333333
"San Angelo",111,9390000,84600,511,5.1,3,2003,2003.16666666667
"San Angelo",91,8655000,95100,559,5.6,4,2003,2003.25
"San Angelo",115,11050000,96100,573,5.8,5,2003,2003.33333333333
"San Angelo",123,12315000,100100,570,5.6,6,2003,2003.41666666667
"San Angelo",132,12330000,93400,592,5.7,7,2003,2003.5
"San Angelo",117,11345000,97000,578,5.6,8,2003,2003.58333333333
"San Angelo",123,10985000,89300,561,5.4,9,2003,2003.66666666667
"San Angelo",96,8795000,91600,568,5.4,10,2003,2003.75
"San Angelo",72,6305000,87600,595,5.8,11,2003,2003.83333333333
"San Angelo",90,8245000,91600,601,5.9,12,2003,2003.91666666667
"San Angelo",71,6475000,91200,622,6.1,1,2004,2004
"San Angelo",99,9840000,99400,608,5.9,2,2004,2004.08333333333
"San Angelo",118,11470000,97200,631,6.1,3,2004,2004.16666666667
"San Angelo",104,10565000,101600,663,6.3,4,2004,2004.25
"San Angelo",124,12545000,101200,695,6.6,5,2004,2004.33333333333
"San Angelo",150,14535000,96900,677,6.3,6,2004,2004.41666666667
"San Angelo",131,13980000,106700,667,6.2,7,2004,2004.5
"San Angelo",138,14510000,105100,625,5.7,8,2004,2004.58333333333
"San Angelo",112,11390000,101700,633,5.8,9,2004,2004.66666666667
"San Angelo",111,12535000,112900,591,5.4,10,2004,2004.75
"San Angelo",104,9390000,90300,522,4.6,11,2004,2004.83333333333
"San Angelo",115,11270000,98000,515,4.5,12,2004,2004.91666666667
"San Angelo",91,8890000,97700,NA,NA,1,2005,2005
"San Angelo",109,10670000,97900,517,4.4,2,2005,2005.08333333333
"San Angelo",116,11435000,98600,530,4.5,3,2005,2005.16666666667
"San Angelo",132,12120000,91800,567,4.7,4,2005,2005.25
"San Angelo",176,18665000,106100,570,4.6,5,2005,2005.33333333333
"San Angelo",163,17345000,106400,582,4.7,6,2005,2005.41666666667
"San Angelo",130,13835000,106400,580,4.6,7,2005,2005.5
"San Angelo",170,18545000,109100,507,4,8,2005,2005.58333333333
"San Angelo",154,15840000,102900,453,3.5,9,2005,2005.66666666667
"San Angelo",137,14450000,105500,459,3.4,10,2005,2005.75
"San Angelo",113,13255000,117300,NA,NA,11,2005,2005.83333333333
"San Angelo",130,14935000,114900,NA,NA,12,2005,2005.91666666667
"San Angelo",85,9690000,114000,NA,NA,1,2006,2006
"San Angelo",95,1.1e+07,115800,NA,NA,2,2006,2006.08333333333
"San Angelo",121,14455000,119500,NA,NA,3,2006,2006.16666666667
"San Angelo",110,13220000,120200,NA,NA,4,2006,2006.25
"San Angelo",148,16905000,114200,NA,NA,5,2006,2006.33333333333
"San Angelo",181,20420000,112800,NA,NA,6,2006,2006.41666666667
"San Angelo",156,18760000,120300,NA,NA,7,2006,2006.5
"San Angelo",168,19830000,118000,624,4.7,8,2006,2006.58333333333
"San Angelo",132,13995000,106000,NA,NA,9,2006,2006.66666666667
"San Angelo",116,14215000,122500,NA,NA,10,2006,2006.75
"San Angelo",107,12465000,116500,NA,NA,11,2006,2006.83333333333
"San Angelo",133,16285000,122400,NA,NA,12,2006,2006.91666666667
"San Angelo",90,9945000,110500,300,2.3,1,2007,2007
"San Angelo",97,11235000,115800,349,2.7,2,2007,2007.08333333333
"San Angelo",137,15490000,113100,274,2.1,3,2007,2007.16666666667
"San Angelo",136,17080000,125600,309,2.3,4,2007,2007.25
"San Angelo",142,17520000,123400,283,2.1,5,2007,2007.33333333333
"San Angelo",159,22160000,139400,182,1.4,6,2007,2007.41666666667
"San Angelo",155,20500000,132300,334,2.5,7,2007,2007.5
"San Angelo",183,23140000,126400,378,2.9,8,2007,2007.58333333333
"San Angelo",128,15225000,118900,347,2.6,9,2007,2007.66666666667
